fecha_in,tc_in,fecha_bx,tc_bx
13/08/2008,10.1563,13/08/2008,10.1968
14/08/2008,10.1658,14/08/2008,10.1586
15/08/2008,10.1800,15/08/2008,10.1966
18/08/2008,10.1820,18/08/2008,10.1395
19/08/2008,10.1560,19/08/2008,10.1867
20/08/2008,10.1383,20/08/2008,10.1343
21/08/2008,10.1188,21/08/2008,10.1106
22/08/2008,10.1190,22/08/2008,10.0991
25/08/2008,10.1349,25/08/2008,10.1183
26/08/2008,10.1519,26/08/2008,10.1730
27/08/2008,10.1526,27/08/2008,10.1421
28/08/2008,10.1925,28/08/2008,10.1822
29/08/2008,10.2681,29/08/2008,10.2847
01/09/2008,10.3068,01/09/2008,10.3423
02/09/2008,10.3518,02/09/2008,10.3781
03/09/2008,10.3858,03/09/2008,10.3852
04/09/2008,10.4710,04/09/2008,10.4658
05/09/2008,10.5072,05/09/2008,10.5143
08/09/2008,10.4769,08/09/2008,10.4810
09/09/2008,10.5293,09/09/2008,10.5013
10/09/2008,10.5858,10/09/2008,10.5862
11/09/2008,10.6090,11/09/2008,10.6745
12/09/2008,10.5875,12/09/2008,10.5828
15/09/2008,10.6988,15/09/2008,10.7054
17/09/2008,10.7725,17/09/2008,10.8702
18/09/2008,10.7865,18/09/2008,10.8365
19/09/2008,10.7050,19/09/2008,10.6133
22/09/2008,10.6366,22/09/2008,10.5879
23/09/2008,10.6981,23/09/2008,10.7264
24/09/2008,10.7989,24/09/2008,10.7879
25/09/2008,10.7769,25/09/2008,10.7653
26/09/2008,10.7571,26/09/2008,10.7919
29/09/2008,10.9125,29/09/2008,10.9397
30/09/2008,10.9783,30/09/2008,10.9814
01/10/2008,10.9400,01/10/2008,10.9811
02/10/2008,11.0670,02/10/2008,11.1296
03/10/2008,11.2175,03/10/2008,11.1188
06/10/2008,11.5337,06/10/2008,11.7667
07/10/2008,12.0837,07/10/2008,12.1196
08/10/2008,12.3447,08/10/2008,13.0417
09/10/2008,12.9276,09/10/2008,12.4433
10/10/2008,13.2513,10/10/2008,13.0867
13/10/2008,12.5893,13/10/2008,12.3743
14/10/2008,12.2438,14/10/2008,12.3450
15/10/2008,12.8173,15/10/2008,12.7192
16/10/2008,13.1053,16/10/2008,13.0633
17/10/2008,12.9095,17/10/2008,12.8475
20/10/2008,12.8673,20/10/2008,12.7617
21/10/2008,13.0963,21/10/2008,13.1233
22/10/2008,13.5580,22/10/2008,13.5592
23/10/2008,13.6275,23/10/2008,13.5025
24/10/2008,13.4213,24/10/2008,13.4000
27/10/2008,13.5585,27/10/2008,13.3083
28/10/2008,13.2825,28/10/2008,13.3692
29/10/2008,12.9645,29/10/2008,12.9142
30/10/2008,12.7453,30/10/2008,12.8342
31/10/2008,12.7315,31/10/2008,12.7125
03/11/2008,12.8075,03/11/2008,12.7875
04/11/2008,12.6360,04/11/2008,12.4862
05/11/2008,12.6243,05/11/2008,12.6042
06/11/2008,12.8913,06/11/2008,12.9500
07/11/2008,12.9283,07/11/2008,12.8392
10/11/2008,12.7245,10/11/2008,12.7850
11/11/2008,12.8643,11/11/2008,12.9892
12/11/2008,13.0295,12/11/2008,13.0875
13/11/2008,12.9938,13/11/2008,13.1663
14/11/2008,12.9695,14/11/2008,13.0242
18/11/2008,13.1510,18/11/2008,13.1950
19/11/2008,13.2355,19/11/2008,13.1800
20/11/2008,13.7470,20/11/2008,13.5758
21/11/2008,13.8013,21/11/2008,13.9183
24/11/2008,13.5875,24/11/2008,13.4958
25/11/2008,13.3090,25/11/2008,13.3142
26/11/2008,13.1925,26/11/2008,13.2117
27/11/2008,13.1762,27/11/2008,13.2325
28/11/2008,13.3237,28/11/2008,13.3225
01/12/2008,13.5524,01/12/2008,13.5800
02/12/2008,13.6063,02/12/2008,13.5300
03/12/2008,13.5837,03/12/2008,13.5996
04/12/2008,13.5915,04/12/2008,13.5358
05/12/2008,13.6138,05/12/2008,13.7567
08/12/2008,13.5300,08/12/2008,13.4597
09/12/2008,13.4901,09/12/2008,13.4921
10/12/2008,13.4728,10/12/2008,13.4722
11/12/2008,13.3368,11/12/2008,13.1821
15/12/2008,13.3800,15/12/2008,13.3317
16/12/2008,13.1660,16/12/2008,13.2717
17/12/2008,13.0613,17/12/2008,13.1275
18/12/2008,13.1338,18/12/2008,13.2150
19/12/2008,13.1473,19/12/2008,13.1197
22/12/2008,13.1125,22/12/2008,13.1742
23/12/2008,13.2448,23/12/2008,13.2175
24/12/2008,13.3288,24/12/2008,13.3114
26/12/2008,13.3723,26/12/2008,13.3538
29/12/2008,13.5575,29/12/2008,13.5383
30/12/2008,13.7288,30/12/2008,13.7738
31/12/2008,13.7158,31/12/2008,13.8325
02/01/2009,13.7041,02/01/2009,13.7678
05/01/2009,13.5708,05/01/2009,13.5507
06/01/2009,13.3988,06/01/2009,13.3458
07/01/2009,13.4223,07/01/2009,13.4136
08/01/2009,13.5443,08/01/2009,13.5045
09/01/2009,13.6600,09/01/2009,13.7008
12/01/2009,13.6850,12/01/2009,13.7608
13/01/2009,13.7960,13/01/2009,13.8390
14/01/2009,13.9565,14/01/2009,14.1083
15/01/2009,14.0330,15/01/2009,14.2192
16/01/2009,13.9188,16/01/2009,13.9058
19/01/2009,13.8636,19/01/2009,13.9777
20/01/2009,13.9668,20/01/2009,13.9382
21/01/2009,13.9062,21/01/2009,13.9145
22/01/2009,13.9126,22/01/2009,13.9325
23/01/2009,14.0430,23/01/2009,14.0950
26/01/2009,14.0575,26/01/2009,13.9342
27/01/2009,14.1497,27/01/2009,14.1675
28/01/2009,14.1367,28/01/2009,14.1513
29/01/2009,14.0988,29/01/2009,14.1975
30/01/2009,14.2660,30/01/2009,14.3097
03/02/2009,14.5069,03/02/2009,14.5404
04/02/2009,14.5292,04/02/2009,14.4667
05/02/2009,14.4043,05/02/2009,14.2945
06/02/2009,14.2742,06/02/2009,14.1778
09/02/2009,14.1486,09/02/2009,14.1392
10/02/2009,14.3756,10/02/2009,14.3575
11/02/2009,14.5141,11/02/2009,14.5313
12/02/2009,14.4855,12/02/2009,14.6013
13/02/2009,14.4638,13/02/2009,14.4326
16/02/2009,14.5110,16/02/2009,14.5288
17/02/2009,14.6060,17/02/2009,14.6118
18/02/2009,14.6750,18/02/2009,14.6725
19/02/2009,14.6808,19/02/2009,14.5505
20/02/2009,14.7715,20/02/2009,14.8163
23/02/2009,14.8250,23/02/2009,14.8528
24/02/2009,14.8907,24/02/2009,14.8327
25/02/2009,14.8820,25/02/2009,14.9275
26/02/2009,14.9725,26/02/2009,14.9322
27/02/2009,15.1027,27/02/2009,15.0698
02/03/2009,15.3127,02/03/2009,15.3650
03/03/2009,15.4015,03/03/2009,15.3372
04/03/2009,15.2829,04/03/2009,15.2178
05/03/2009,15.3055,05/03/2009,15.2855
06/03/2009,15.2925,06/03/2009,15.2633
09/03/2009,15.3475,09/03/2009,15.3517
10/03/2009,15.4000,10/03/2009,15.3142
11/03/2009,15.1797,11/03/2009,15.1145
12/03/2009,14.8968,12/03/2009,14.9083
13/03/2009,14.6257,13/03/2009,14.5690
17/03/2009,14.1149,17/03/2009,14.0502
18/03/2009,13.9869,18/03/2009,14.1457
19/03/2009,14.0906,19/03/2009,14.0800
20/03/2009,14.2251,20/03/2009,14.1480
23/03/2009,14.1637,23/03/2009,14.3204
24/03/2009,14.2975,24/03/2009,14.2683
25/03/2009,14.2879,25/03/2009,14.2358
26/03/2009,14.2093,26/03/2009,14.2163
27/03/2009,14.2739,27/03/2009,14.3317
30/03/2009,14.2875,30/03/2009,14.3855
31/03/2009,14.2395,31/03/2009,14.1517
01/04/2009,14.0333,01/04/2009,13.9108
02/04/2009,13.8015,02/04/2009,13.7924
03/04/2009,13.6570,03/04/2009,13.6137
06/04/2009,13.6038,06/04/2009,13.6325
07/04/2009,13.5452,07/04/2009,13.5712
08/04/2009,13.4228,08/04/2009,13.3648
13/04/2009,13.0857,13/04/2009,13.0914
14/04/2009,13.1613,14/04/2009,13.0860
15/04/2009,13.1187,15/04/2009,13.1683
16/04/2009,13.0500,16/04/2009,13.0511
17/04/2009,13.1053,17/04/2009,13.1558
20/04/2009,13.2416,20/04/2009,13.3200
21/04/2009,13.2908,21/04/2009,13.1750
22/04/2009,13.2013,22/04/2009,13.1457
23/04/2009,13.2125,23/04/2009,13.3099
24/04/2009,13.2563,24/04/2009,13.2318
27/04/2009,13.7620,27/04/2009,13.7550
28/04/2009,13.9309,28/04/2009,13.8667
29/04/2009,13.7464,29/04/2009,13.6485
30/04/2009,13.7869,30/04/2009,13.8443
04/05/2009,13.4875,04/05/2009,13.3500
05/05/2009,13.2505,05/05/2009,13.2242
06/05/2009,13.2088,06/05/2009,13.2268
07/05/2009,13.1323,07/05/2009,13.1103
08/05/2009,13.0991,08/05/2009,13.1067
11/05/2009,13.1420,11/05/2009,13.1008
12/05/2009,13.2357,12/05/2009,13.2208
13/05/2009,13.2769,13/05/2009,13.3177
14/05/2009,13.2755,14/05/2009,13.2983
15/05/2009,13.2526,15/05/2009,13.2058
18/05/2009,13.1265,18/05/2009,13.1363
19/05/2009,12.9914,19/05/2009,12.9680
20/05/2009,12.9785,20/05/2009,12.8695
21/05/2009,13.0712,21/05/2009,13.1030
22/05/2009,13.1595,22/05/2009,13.1728
25/05/2009,13.1638,25/05/2009,13.1375
26/05/2009,13.1500,26/05/2009,13.1338
27/05/2009,13.2105,27/05/2009,13.1590
28/05/2009,13.2415,28/05/2009,13.2337
29/05/2009,13.1675,29/05/2009,13.1667
01/06/2009,13.1800,01/06/2009,13.1550
02/06/2009,13.2129,02/06/2009,13.2609
03/06/2009,13.2550,03/06/2009,13.3172
04/06/2009,13.2690,04/06/2009,13.2675
05/06/2009,13.2361,05/06/2009,13.2768
08/06/2009,13.3485,08/06/2009,13.4500
09/06/2009,13.5293,09/06/2009,13.4793
10/06/2009,13.6061,10/06/2009,13.6507
11/06/2009,13.4733,11/06/2009,13.4581
12/06/2009,13.3860,12/06/2009,13.3997
15/06/2009,13.3692,15/06/2009,13.4523
16/06/2009,13.4314,16/06/2009,13.3525
17/06/2009,13.4649,17/06/2009,13.4698
18/06/2009,13.4113,18/06/2009,13.3694
19/06/2009,13.3673,19/06/2009,13.3248
22/06/2009,13.3330,22/06/2009,13.3782
23/06/2009,13.3110,23/06/2009,13.3187
24/06/2009,13.3149,24/06/2009,13.3051
25/06/2009,13.2582,25/06/2009,13.2778
26/06/2009,13.2155,26/06/2009,13.2023
29/06/2009,13.1945,29/06/2009,13.1812
30/06/2009,13.1820,30/06/2009,13.1722
01/07/2009,13.1518,01/07/2009,13.0972
02/07/2009,13.1910,02/07/2009,13.1695
03/07/2009,13.2443,03/07/2009,13.2428
06/07/2009,13.2234,06/07/2009,13.2547
07/07/2009,13.3213,07/07/2009,13.2724
08/07/2009,13.4675,08/07/2009,13.4333
09/07/2009,13.5375,09/07/2009,13.5758
10/07/2009,13.6223,10/07/2009,13.7052
13/07/2009,13.6860,13/07/2009,13.8105
14/07/2009,13.7183,14/07/2009,13.7645
15/07/2009,13.6423,15/07/2009,13.6526
16/07/2009,13.5462,16/07/2009,13.5870
17/07/2009,13.4398,17/07/2009,13.3895
20/07/2009,13.3125,20/07/2009,13.3158
21/07/2009,13.3030,21/07/2009,13.2879
22/07/2009,13.2855,22/07/2009,13.2312
23/07/2009,13.2338,23/07/2009,13.1915
24/07/2009,13.2278,24/07/2009,13.2247
27/07/2009,13.2336,27/07/2009,13.2167
28/07/2009,13.2455,28/07/2009,13.2825
29/07/2009,13.2341,29/07/2009,13.2643
30/07/2009,13.2628,30/07/2009,13.2223
31/07/2009,13.2050,31/07/2009,13.2125
03/08/2009,13.1550,03/08/2009,13.1293
04/08/2009,13.1168,04/08/2009,13.1073
05/08/2009,13.0792,05/08/2009,13.1050
06/08/2009,13.0377,06/08/2009,12.9926
07/08/2009,12.9885,07/08/2009,12.9349
10/08/2009,12.9513,10/08/2009,12.9220
11/08/2009,12.9752,11/08/2009,12.9937
12/08/2009,12.9879,12/08/2009,12.9970
13/08/2009,12.9046,13/08/2009,12.8658
14/08/2009,12.8500,14/08/2009,12.8766
17/08/2009,12.9392,17/08/2009,12.9963
18/08/2009,12.9742,18/08/2009,12.9555
19/08/2009,12.8969,19/08/2009,12.9159
20/08/2009,12.8819,20/08/2009,12.8733
21/08/2009,12.8555,21/08/2009,12.8227
24/08/2009,12.8538,24/08/2009,12.8274
25/08/2009,12.9650,25/08/2009,12.8975
26/08/2009,13.0818,26/08/2009,13.1378
27/08/2009,13.2008,27/08/2009,13.2462
28/08/2009,13.2410,28/08/2009,13.2579
31/08/2009,13.2919,31/08/2009,13.3140
01/09/2009,13.5163,01/09/2009,13.5246
02/09/2009,13.6484,02/09/2009,13.6427
03/09/2009,13.5876,03/09/2009,13.5898
04/09/2009,13.4838,04/09/2009,13.4658
07/09/2009,13.3720,07/09/2009,13.3646
08/09/2009,13.3538,08/09/2009,13.2826
09/09/2009,13.4120,09/09/2009,13.3923
10/09/2009,13.4115,10/09/2009,13.4582
11/09/2009,13.3760,11/09/2009,13.3432
14/09/2009,13.3378,14/09/2009,13.3892
15/09/2009,13.3373,15/09/2009,13.3475
17/09/2009,13.2249,17/09/2009,13.2300
18/09/2009,13.2800,18/09/2009,13.2413
21/09/2009,13.3244,21/09/2009,13.3530
22/09/2009,13.3658,22/09/2009,13.3186
23/09/2009,13.3499,23/09/2009,13.3733
24/09/2009,13.4433,24/09/2009,13.4549
25/09/2009,13.5379,25/09/2009,13.5243
28/09/2009,13.5368,28/09/2009,13.5042
29/09/2009,13.5371,29/09/2009,13.5513
30/09/2009,13.5155,30/09/2009,13.4928
01/10/2009,13.6269,01/10/2009,13.6242
02/10/2009,13.6814,02/10/2009,13.6773
05/10/2009,13.6096,05/10/2009,13.6550
06/10/2009,13.5436,06/10/2009,13.4943
07/10/2009,13.4184,07/10/2009,13.4673
08/10/2009,13.3139,08/10/2009,13.3227
09/10/2009,13.2584,09/10/2009,13.2550
12/10/2009,13.2683,12/10/2009,13.2178
13/10/2009,13.1609,13/10/2009,13.1774
14/10/2009,13.0911,14/10/2009,13.0779
15/10/2009,13.0881,15/10/2009,13.0884
16/10/2009,13.0941,16/10/2009,13.1057
19/10/2009,13.0059,19/10/2009,13.0840
20/10/2009,12.9873,20/10/2009,12.9407
21/10/2009,12.9870,21/10/2009,12.9196
22/10/2009,12.9115,22/10/2009,12.9495
23/10/2009,12.9913,23/10/2009,12.9798
26/10/2009,13.1686,26/10/2009,13.1490
27/10/2009,13.2571,27/10/2009,13.2662
28/10/2009,13.2751,28/10/2009,13.2823
29/10/2009,13.1944,29/10/2009,13.0825
30/10/2009,13.1478,30/10/2009,13.1479
03/11/2009,13.2343,03/11/2009,13.2908
04/11/2009,13.2758,04/11/2009,13.2708
05/11/2009,13.2960,05/11/2009,13.3430
06/11/2009,13.3562,06/11/2009,13.3758
09/11/2009,13.3110,09/11/2009,13.2996
10/11/2009,13.2438,10/11/2009,13.2308
11/11/2009,13.1864,11/11/2009,13.1622
12/11/2009,13.1663,12/11/2009,13.2061
13/11/2009,13.1048,13/11/2009,13.1012
17/11/2009,13.0160,17/11/2009,13.0875
18/11/2009,13.0212,18/11/2009,12.9818
19/11/2009,13.0160,19/11/2009,13.0502
20/11/2009,13.0709,20/11/2009,13.0895
23/11/2009,13.0040,23/11/2009,13.0151
24/11/2009,12.9254,24/11/2009,12.9305
25/11/2009,12.8665,25/11/2009,12.8660
26/11/2009,12.9308,26/11/2009,12.9475
27/11/2009,12.9523,27/11/2009,12.9139
30/11/2009,12.9098,30/11/2009,12.9157
01/12/2009,12.8905,01/12/2009,12.8557
02/12/2009,12.7924,02/12/2009,12.8026
03/12/2009,12.6658,03/12/2009,12.6658
04/12/2009,12.6400,04/12/2009,12.5969
07/12/2009,12.6587,07/12/2009,12.6558
08/12/2009,12.7968,08/12/2009,12.8399
09/12/2009,12.9131,09/12/2009,12.9862
10/12/2009,12.9184,10/12/2009,12.9739
11/12/2009,12.9105,11/12/2009,12.9253
14/12/2009,12.7876,14/12/2009,12.8105
15/12/2009,12.7158,15/12/2009,12.7234
16/12/2009,12.6963,16/12/2009,12.6980
17/12/2009,12.7854,17/12/2009,12.9331
18/12/2009,12.8407,18/12/2009,12.8979
21/12/2009,12.8878,21/12/2009,12.8121
22/12/2009,12.9128,22/12/2009,12.9449
23/12/2009,12.8956,23/12/2009,12.8896
24/12/2009,12.9010,24/12/2009,12.8793
28/12/2009,12.9330,28/12/2009,12.9288
29/12/2009,13.0253,29/12/2009,13.0587
30/12/2009,13.0423,30/12/2009,13.0437
31/12/2009,13.0645,31/12/2009,13.0659
04/01/2010,12.9748,04/01/2010,12.9226
05/01/2010,12.8495,05/01/2010,12.8241
06/01/2010,12.7727,06/01/2010,12.7489
07/01/2010,12.7622,07/01/2010,12.7646
08/01/2010,12.7450,08/01/2010,12.7243
11/01/2010,12.6936,11/01/2010,12.6692
12/01/2010,12.7655,12/01/2010,12.7291
13/01/2010,12.7578,13/01/2010,12.7698
14/01/2010,12.6883,14/01/2010,12.7364
15/01/2010,12.6840,15/01/2010,12.6884
18/01/2010,12.6664,18/01/2010,12.6664
19/01/2010,12.6476,19/01/2010,12.6478
20/01/2010,12.6953,20/01/2010,12.7388
21/01/2010,12.8531,21/01/2010,12.7720
22/01/2010,12.9719,22/01/2010,12.9412
25/01/2010,12.9056,25/01/2010,12.9018
26/01/2010,12.8651,26/01/2010,12.8549
27/01/2010,12.9215,27/01/2010,12.9295
28/01/2010,13.0183,28/01/2010,12.9975
29/01/2010,13.0812,29/01/2010,13.0098
02/02/2010,12.8857,02/02/2010,12.8699
03/02/2010,12.9103,03/02/2010,12.9395
04/02/2010,13.0450,04/02/2010,13.0687
05/02/2010,13.1542,05/02/2010,13.1753
08/02/2010,13.1873,08/02/2010,13.1640
09/02/2010,13.1223,09/02/2010,13.0836
10/02/2010,13.0715,10/02/2010,13.0601
11/02/2010,13.0412,11/02/2010,13.0609
12/02/2010,12.9377,12/02/2010,12.9764
15/02/2010,12.9258,15/02/2010,12.9420
16/02/2010,12.8834,16/02/2010,12.8683
17/02/2010,12.8609,17/02/2010,12.8781
18/02/2010,12.8514,18/02/2010,12.8442
19/02/2010,12.8325,19/02/2010,12.8337
22/02/2010,12.7970,22/02/2010,12.8017
23/02/2010,12.8623,23/02/2010,12.8584
24/02/2010,12.8673,24/02/2010,12.8539
25/02/2010,12.8025,25/02/2010,12.8503
26/02/2010,12.7851,26/02/2010,12.7769
01/03/2010,12.7549,01/03/2010,12.7454
02/03/2010,12.7417,02/03/2010,12.7259
03/03/2010,12.7130,03/03/2010,12.6900
04/03/2010,12.7010,04/03/2010,12.7182
05/03/2010,12.6689,05/03/2010,12.6557
08/03/2010,12.6657,08/03/2010,12.6618
09/03/2010,12.6523,09/03/2010,12.6574
10/03/2010,12.6089,10/03/2010,12.6028
11/03/2010,12.5798,11/03/2010,12.6192
12/03/2010,12.5479,12/03/2010,12.5527
16/03/2010,12.5346,16/03/2010,12.5254
17/03/2010,12.4866,17/03/2010,12.4892
18/03/2010,12.4886,18/03/2010,12.4729
19/03/2010,12.5482,19/03/2010,12.5796
22/03/2010,12.5267,22/03/2010,12.6052
23/03/2010,12.5081,23/03/2010,12.5284
24/03/2010,12.5324,24/03/2010,12.5381
25/03/2010,12.5682,25/03/2010,12.5009
26/03/2010,12.5233,26/03/2010,12.5426
29/03/2010,12.4619,29/03/2010,12.4640
30/03/2010,12.4025,30/03/2010,12.4145
31/03/2010,12.3680,31/03/2010,12.3306
05/04/2010,12.2558,05/04/2010,12.2658
06/04/2010,12.2191,06/04/2010,12.2454
07/04/2010,12.2561,07/04/2010,12.2218
08/04/2010,12.2577,08/04/2010,12.2488
09/04/2010,12.1940,09/04/2010,12.1997
12/04/2010,12.1759,12/04/2010,12.1808
13/04/2010,12.1639,13/04/2010,12.2122
14/04/2010,12.1919,14/04/2010,12.1827
15/04/2010,12.1777,15/04/2010,12.1934
16/04/2010,12.2231,16/04/2010,12.2356
19/04/2010,12.2544,19/04/2010,12.3064
20/04/2010,12.2339,20/04/2010,12.2188
21/04/2010,12.2027,21/04/2010,12.1896
22/04/2010,12.1940,22/04/2010,12.2405
23/04/2010,12.1932,23/04/2010,12.1973
26/04/2010,12.1645,26/04/2010,12.1575
27/04/2010,12.2641,27/04/2010,12.2278
28/04/2010,12.3598,28/04/2010,12.3698
29/04/2010,12.2709,29/04/2010,12.2465
30/04/2010,12.2480,30/04/2010,12.2626
03/05/2010,12.2706,03/05/2010,12.2605
04/05/2010,12.3986,04/05/2010,12.4288
05/05/2010,12.6495,05/05/2010,12.6635
06/05/2010,12.8868,06/05/2010,12.7884
07/05/2010,12.9294,07/05/2010,12.9179
10/05/2010,12.5995,10/05/2010,12.5297
11/05/2010,12.4951,11/05/2010,12.5025
12/05/2010,12.4335,12/05/2010,12.4351
13/05/2010,12.3910,13/05/2010,12.3501
14/05/2010,12.5094,14/05/2010,12.5684
17/05/2010,12.5884,17/05/2010,12.6926
18/05/2010,12.6720,18/05/2010,12.5787
19/05/2010,12.8038,19/05/2010,12.9138
20/05/2010,12.9867,20/05/2010,13.1412
21/05/2010,13.0513,21/05/2010,13.0338
24/05/2010,12.9789,24/05/2010,12.9588
25/05/2010,13.0065,25/05/2010,13.1819
26/05/2010,13.0745,26/05/2010,12.9955
27/05/2010,12.9648,27/05/2010,12.8846
28/05/2010,12.8940,28/05/2010,12.8589
31/05/2010,12.9372,31/05/2010,12.9146
01/06/2010,12.9451,01/06/2010,12.9012
02/06/2010,12.8785,02/06/2010,12.8625
03/06/2010,12.7863,03/06/2010,12.7644
04/06/2010,12.8558,04/06/2010,12.8603
07/06/2010,12.9630,07/06/2010,12.9202
08/06/2010,12.9245,08/06/2010,12.9288
09/06/2010,12.8639,09/06/2010,12.8093
10/06/2010,12.7836,10/06/2010,12.7441
11/06/2010,12.6718,11/06/2010,12.6748
14/06/2010,12.6711,14/06/2010,12.5974
15/06/2010,12.6312,15/06/2010,12.6001
16/06/2010,12.5912,16/06/2010,12.5878
17/06/2010,12.5967,17/06/2010,12.5925
18/06/2010,12.5683,18/06/2010,12.5400
21/06/2010,12.5086,21/06/2010,12.4604
22/06/2010,12.5841,22/06/2010,12.5246
23/06/2010,12.6272,23/06/2010,12.6984
24/06/2010,12.6866,24/06/2010,12.7141
25/06/2010,12.6854,25/06/2010,12.7042
28/06/2010,12.6916,28/06/2010,12.6567
29/06/2010,12.8204,29/06/2010,12.8394
30/06/2010,12.9170,30/06/2010,12.8441
01/07/2010,12.9779,01/07/2010,13.0325
02/07/2010,13.0442,02/07/2010,13.0590
05/07/2010,13.0568,05/07/2010,13.0953
06/07/2010,13.0157,06/07/2010,12.9308
07/07/2010,12.9023,07/07/2010,12.8975
08/07/2010,12.8035,08/07/2010,12.8232
09/07/2010,12.7722,09/07/2010,12.7859
12/07/2010,12.8138,12/07/2010,12.8233
13/07/2010,12.7453,13/07/2010,12.7140
14/07/2010,12.7000,14/07/2010,12.7176
15/07/2010,12.7414,15/07/2010,12.7795
16/07/2010,12.8514,16/07/2010,12.9013
19/07/2010,12.8993,19/07/2010,12.9162
20/07/2010,12.8326,20/07/2010,12.8549
21/07/2010,12.8109,21/07/2010,12.7798
22/07/2010,12.8188,22/07/2010,12.7560
23/07/2010,12.7435,23/07/2010,12.7749
26/07/2010,12.6974,26/07/2010,12.6975
27/07/2010,12.6746,27/07/2010,12.6469
28/07/2010,12.6924,28/07/2010,12.6798
29/07/2010,12.7065,29/07/2010,12.7038
30/07/2010,12.6803,30/07/2010,12.6455
02/08/2010,12.6021,02/08/2010,12.5728
03/08/2010,12.5788,03/08/2010,12.6048
04/08/2010,12.5500,04/08/2010,12.5535
05/08/2010,12.5395,05/08/2010,12.5367
06/08/2010,12.6265,06/08/2010,12.6550
09/08/2010,12.6555,09/08/2010,12.6461
10/08/2010,12.6065,10/08/2010,12.6927
11/08/2010,12.6827,11/08/2010,12.7432
12/08/2010,12.7541,12/08/2010,12.7258
13/08/2010,12.7339,13/08/2010,12.7256
16/08/2010,12.6931,16/08/2010,12.6458
17/08/2010,12.6258,17/08/2010,12.5944
18/08/2010,12.6126,18/08/2010,12.6073
19/08/2010,12.6711,19/08/2010,12.7226
20/08/2010,12.7422,20/08/2010,12.7683
23/08/2010,12.8194,23/08/2010,12.8492
24/08/2010,12.9326,24/08/2010,12.9360
25/08/2010,12.9875,25/08/2010,13.0453
26/08/2010,13.0304,26/08/2010,12.9840
27/08/2010,13.0393,27/08/2010,13.0148
30/08/2010,13.0785,30/08/2010,13.1367
31/08/2010,13.1811,31/08/2010,13.1676
01/09/2010,13.1373,01/09/2010,13.0538
02/09/2010,13.0437,02/09/2010,13.0550
03/09/2010,12.9823,03/09/2010,12.9526
06/09/2010,12.9379,06/09/2010,12.9395
07/09/2010,12.9967,07/09/2010,13.0566
08/09/2010,13.0459,08/09/2010,13.0034
09/09/2010,13.0193,09/09/2010,12.9853
10/09/2010,12.9640,10/09/2010,12.9616
13/09/2010,12.8810,13/09/2010,12.8729
14/09/2010,12.8450,14/09/2010,12.8355
15/09/2010,12.8155,15/09/2010,12.7793
20/09/2010,12.7857,20/09/2010,12.7623
21/09/2010,12.7445,21/09/2010,12.7594
22/09/2010,12.6829,22/09/2010,12.6886
23/09/2010,12.6360,23/09/2010,12.6422
24/09/2010,12.5933,24/09/2010,12.5491
27/09/2010,12.5573,27/09/2010,12.5168
28/09/2010,12.5366,28/09/2010,12.5011
29/09/2010,12.5146,29/09/2010,12.4801
30/09/2010,12.5820,30/09/2010,12.5998
01/10/2010,12.5565,01/10/2010,12.5511
04/10/2010,12.5753,04/10/2010,12.5875
05/10/2010,12.5407,05/10/2010,12.5099
06/10/2010,12.4749,06/10/2010,12.4779
07/10/2010,12.5094,07/10/2010,12.5277
08/10/2010,12.4753,08/10/2010,12.4895
11/10/2010,12.4403,11/10/2010,12.4224
12/10/2010,12.4258,12/10/2010,12.4320
13/10/2010,12.3968,13/10/2010,12.3683
14/10/2010,12.3953,14/10/2010,12.4101
15/10/2010,12.4201,15/10/2010,12.4276
18/10/2010,12.4142,18/10/2010,12.4135
19/10/2010,12.4625,19/10/2010,12.4818
20/10/2010,12.4560,20/10/2010,12.4117
21/10/2010,12.3888,21/10/2010,12.3613
22/10/2010,12.3570,22/10/2010,12.3877
25/10/2010,12.3460,25/10/2010,12.3205
26/10/2010,12.3795,26/10/2010,12.3859
27/10/2010,12.4375,27/10/2010,12.4776
28/10/2010,12.4201,28/10/2010,12.4023
29/10/2010,12.3614,29/10/2010,12.3387
01/11/2010,12.3425,01/11/2010,12.3452
03/11/2010,12.2684,03/11/2010,12.3041
04/11/2010,12.2416,04/11/2010,12.2381
05/11/2010,12.2120,05/11/2010,12.2055
08/11/2010,12.2136,08/11/2010,12.2483
09/11/2010,12.2670,09/11/2010,12.2068
10/11/2010,12.2646,10/11/2010,12.2714
11/11/2010,12.2387,11/11/2010,12.2596
12/11/2010,12.3098,12/11/2010,12.2626
16/11/2010,12.3543,16/11/2010,12.4353
17/11/2010,12.4031,17/11/2010,12.3783
18/11/2010,12.3236,18/11/2010,12.2924
19/11/2010,12.2718,19/11/2010,12.2996
22/11/2010,12.2728,22/11/2010,12.3090
23/11/2010,12.3930,23/11/2010,12.4577
24/11/2010,12.4277,24/11/2010,12.3912
25/11/2010,12.3808,25/11/2010,12.3669
26/11/2010,12.4343,26/11/2010,12.4890
29/11/2010,12.4755,29/11/2010,12.5538
30/11/2010,12.4929,30/11/2010,12.4664
01/12/2010,12.4512,01/12/2010,12.3967
02/12/2010,12.3620,02/12/2010,12.3546
03/12/2010,12.3292,03/12/2010,12.3597
06/12/2010,12.3519,06/12/2010,12.3884
07/12/2010,12.4247,07/12/2010,12.4123
